"","fichier","corpus","loc","utt","token","age","annee","nbx","sumx","nbsx","sumsx","FUT","COND","SUBJ","IMPF","prorel","conj","comme","PPRE","prep.inf","n.conj.det","n.adj","n.prep.n","cest...que","ya...qu","v.inf","dit.qu","plus.qu","proobj","x","pc.FUT","pc.COND","pc.SUBJ","pc.IMPF","pc.prorel","pc.conj","pc.comme","pc.PPRE","pc.prep.inf","pc.n.conj.det","pc.n.adj","pc.n.prep.n","pc.cest...que","pc.ya...qu","pc.v.inf","pc.dit.qu","pc.plus.qu","pc.proobj"
"11","./ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra12_Can_Anon.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",97,10,"6;02.12",6.16667,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,2,0,0,2,"x",0,0,0,0,0,0.8,0,0,0,0,0,0.1,0,0,0.2,0,0,0.2
"12","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia10_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",119,10,"5;",5,0,0,0,0,0,0,0,0,2,8,0,0,4,0,0,2,1,0,1,1,1,5,"x",0,0,0,0,0.2,0.8,0,0,0.4,0,0,0.2,0.1,0,0.1,0.1,0.1,0.5
"13","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia11_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",88,10,"5;01.05",5.08333,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,2,0,0,2,0,0,3,"x",0,0,0,0,0,0.5,0,0,0.1,0,0.1,0.2,0,0,0.2,0,0,0.3
"14","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia12_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",134,10,"5;01.05",5.08333,0,0,0,0,0,1,0,1,2,8,1,0,2,0,1,0,1,0,1,1,1,9,"x",0,0.1,0,0.1,0.2,0.8,0.1,0,0.2,0,0.1,0,0.1,0,0.1,0.1,0.1,0.9
"15","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia1_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",89,10,"4;02.12",4.16667,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,4,0,0,5,1,0,7,"x",0,0,0.1,0.1,0,0.6,0,0,0,0,0,0.4,0,0,0.5,0.1,0,0.7
"16","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia2_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",87,10,"4;02.12",4.16667,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,3,"x",0,0,0,0,0,0.3,0,0,0,0,0,0.4,0,0,0.1,0,0,0.3
"17","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia3_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",88,10,"4;03.17",4.25,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,1,0,0,7,"x",0,0,0,0,0,0.9,0,0,0,0,0,0.2,0.1,0,0.1,0,0,0.7
"18","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia4_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",91,10,"4;03.17",4.25,0,0,0,0,0,1,0,1,0,6,3,0,0,0,0,0,0,0,2,0,0,6,"x",0,0.1,0,0.1,0,0.6,0.3,0,0,0,0,0,0,0,0.2,0,0,0.6
"19","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia5_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",104,10,"4;04.24",4.33333,0,0,0,0,0,0,0,2,2,9,1,0,3,0,1,2,0,0,1,0,0,1,"x",0,0,0,0.2,0.2,0.9,0.1,0,0.3,0,0.1,0.2,0,0,0.1,0,0,0.1
"20","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia6_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",121,10,"4;05.30",4.41667,0,0,0,0,0,0,0,0,1,6,0,0,1,0,1,0,1,0,4,1,0,1,"x",0,0,0,0,0.1,0.6,0,0,0.1,0,0.1,0,0.1,0,0.4,0.1,0,0.1
"21","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia7_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",116,10,"4;05.30",4.41667,0,0,0,0,1,0,0,0,0,7,0,0,0,1,1,4,0,0,1,1,0,1,"x",0.1,0,0,0,0,0.7,0,0,0,0.1,0.1,0.4,0,0,0.1,0.1,0,0.1
"22","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia8_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",95,10,"4;07.05",4.58333,0,0,0,0,0,0,0,0,1,8,1,0,2,0,0,1,0,0,1,0,0,3,"x",0,0,0,0,0.1,0.8,0.1,0,0.2,0,0,0.1,0,0,0.1,0,0,0.3
"23","./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia9_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",69,10,"4;08.11",4.66667,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,3,"x",0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0.1,0,0,0.3
"24","./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia1_gav.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",163,10,"4;07.05",4.58333,0,0,0,0,0,0,0,0,0,14,1,0,1,1,0,2,0,0,1,2,0,11,"x",0,0,0,0,0,1.4,0.1,0,0.1,0.1,0,0.2,0,0,0.1,0.2,0,1.1
"25","./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia2_gav.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",163,10,"4;08.11",4.66667,0,0,0,0,0,0,0,0,0,17,3,0,1,0,0,0,0,0,4,0,0,6,"x",0,0,0,0,0,1.7,0.3,0,0.1,0,0,0,0,0,0.4,0,0,0.6
"26","./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia3_gav.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",196,10,"4;10.23",4.83333,0,0,0,0,3,0,0,0,1,18,0,0,2,1,0,3,1,0,2,0,0,13,"x",0.3,0,0,0,0.1,1.8,0,0,0.2,0.1,0,0.3,0.1,0,0.2,0,0,1.3
"27","./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny1_cha.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",128,10,"3;08.11",3.66667,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,1,0,1,0,0,14,"x",0,0,0,0,0.2,0.7,0,0,0.1,0,0,0,0.1,0,0.1,0,0,1.4
"28","./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny2_cha.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",103,10,"4;",4,0,0,0,0,0,1,0,0,0,6,1,0,1,0,1,0,0,0,2,0,0,5,"x",0,0.1,0,0,0,0.6,0.1,0,0.1,0,0.1,0,0,0,0.2,0,0,0.5
"29","./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny3_cha.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",82,10,"4;02.12",4.16667,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,4,0,0,6,"x",0,0,0.1,0,0,0.3,0,0,0.1,0,0,0.1,0,0,0.4,0,0,0.6
"30","./ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand3_Can_Anon.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",95,10,"6;01.05",6.08333,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,"x",0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.1,0,0,0
"31","./ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand4_Can_Anon.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",126,10,"6;01.05",6.08333,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,"x",0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0.4
"32","./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle1_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",59,10,"3;",3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,"x",0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0.2
"33","./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle2_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",76,10,"3;01.06",3.08333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,3,"x",0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0,0.2,0,0,0.3
"34","./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle3_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",67,10,"3;03.17",3.25,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,1,0,0,1,0,0,1,"x",0,0.1,0,0,0,0.4,0,0,0,0,0.2,0.1,0,0,0.1,0,0,0.1
"35","./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle4_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",76,10,"3;03.17",3.25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,4,"x",0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0.4
"36","./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle5_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",68,10,"3;03.17",3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,"x",0,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2
"37","./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle6_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",56,10,"3;04.23",3.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"x",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
"38","./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance1_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",86,10,"3;05.30",3.41667,0,0,0,0,0,0,0,1,0,7,0,0,3,0,0,1,0,0,2,1,0,4,"x",0,0,0,0.1,0,0.7,0,0,0.3,0,0,0.1,0,0,0.2,0.1,0,0.4
"39","./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance2_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",10,3,"3;07.05",3.58333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,"x",0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"40","./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance3_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",92,10,"3;09.17",3.75,0,0,0,0,0,0,0,5,2,9,0,0,1,1,0,2,0,0,2,0,2,4,"x",0,0,0,0.5,0.2,0.9,0,0,0.1,0.1,0,0.2,0,0,0.2,0,0.2,0.4
"41","./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance4_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",92,10,"3;10.23",3.83333,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,4,0,0,2,0,0,0,"x",0,0,0,0,0.3,0.7,0,0,0,0,0.3,0.4,0,0,0.2,0,0,0
"42","./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance5_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",75,10,"3;10.23",3.83333,0,0,0,0,0,0,0,0,1,4,0,0,1,0,1,5,0,0,2,0,0,1,"x",0,0,0,0,0.1,0.4,0,0,0.1,0,0.1,0.5,0,0,0.2,0,0,0.1
"43","./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance6_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",67,10,"3;10.23",3.83333,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,4,2,0,2,"x",0,0.1,0,0,0,0.8,0,0,0,0,0,0,0.1,0,0.4,0.2,0,0.2
"44","./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector1_aub.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",147,10,"5;05.30",5.41667,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,4,1,0,2,0,0,4,"x",0,0,0,0,0.3,0.9,0,0,0,0,0.1,0.4,0.1,0,0.2,0,0,0.4
"45","./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector2_aub.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",192,10,"5;09.17",5.75,0,0,0,0,0,0,0,5,6,28,1,0,1,1,0,2,2,0,4,3,0,8,"x",0,0,0,0.5,0.6,2.8,0.1,0,0.1,0.1,0,0.2,0.2,0,0.4,0.3,0,0.8
"46","./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector3_aub.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",171,10,"6;",6,0,0,0,0,1,1,0,17,4,9,0,0,0,2,1,5,0,0,5,0,0,14,"x",0.1,0.1,0,1.7,0.4,0.9,0,0,0,0.2,0.1,0.5,0,0,0.5,0,0,1.4
"47","./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo1_bar.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",143,10,"3;07.05",3.58333,0,0,0,0,0,1,0,0,3,17,0,0,1,0,0,1,2,0,9,0,0,8,"x",0,0.1,0,0,0.3,1.7,0,0,0.1,0,0,0.1,0.2,0,0.9,0,0,0.8
"48","./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo2_bar.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",193,10,"3;09.17",3.75,0,0,0,0,0,1,0,0,2,9,3,0,0,1,0,2,2,0,5,0,1,9,"x",0,0.1,0,0,0.2,0.9,0.3,0,0,0.1,0,0.2,0.2,0,0.5,0,0.1,0.9
"49","./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo3_bar.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",174,10,"4;01.05",4.08333,0,0,0,0,2,1,0,0,1,22,0,0,0,0,0,3,0,0,6,0,1,9,"x",0.2,0.1,0,0,0.1,2.2,0,0,0,0,0,0.3,0,0,0.6,0,0.1,0.9
"50","./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo1_gre.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",173,10,"3;04.23",3.33333,0,0,0,0,0,0,3,2,0,14,2,0,1,0,1,0,2,0,5,0,1,13,"x",0,0,0.3,0.2,0,1.4,0.2,0,0.1,0,0.1,0,0.2,0,0.5,0,0.1,1.3
"51","./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo2_gre.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",173,10,"3;07.05",3.58333,0,0,0,0,0,0,0,0,0,19,0,0,3,0,1,0,1,0,4,1,0,4,"x",0,0,0,0,0,1.9,0,0,0.3,0,0.1,0,0.1,0,0.4,0.1,0,0.4
"52","./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo3_gre.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",239,10,"3;10.23",3.83333,0,0,0,0,0,0,0,1,2,44,0,0,0,1,1,0,6,0,6,0,1,3,"x",0,0,0,0.1,0.2,4.4,0,0,0,0.1,0.1,0,0.6,0,0.6,0,0.1,0.3
"53","./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india1_bru.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",111,10,"3;01.06",3.08333,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,1,0,0,4,"x",0,0,0,0,0,0.6,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0.4
"54","./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india2_bru.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",94,10,"3;03.17",3.25,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,2,0,0,3,"x",0,0,0,0.1,0,1.2,0,0,0,0,0,0,0,0,0.2,0,0,0.3
"55","./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india3_bru.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",90,10,"3;05.30",3.41667,0,0,0,0,0,2,0,0,1,5,1,0,0,0,0,1,1,0,2,0,0,5,"x",0,0.2,0,0,0.1,0.5,0.1,0,0,0,0,0.1,0.1,0,0.2,0,0,0.5
"56","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel1_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",104,10,"5;03.17",5.25,0,0,0,0,0,0,0,5,3,8,0,0,1,0,0,0,0,0,2,1,0,4,"x",0,0,0,0.5,0.3,0.8,0,0,0.1,0,0,0,0,0,0.2,0.1,0,0.4
"57","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel2_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",85,10,"5;04.24",5.33333,0,0,0,0,0,0,0,2,0,9,0,0,1,1,6,4,0,0,1,0,0,3,"x",0,0,0,0.2,0,0.9,0,0,0.1,0.1,0.6,0.4,0,0,0.1,0,0,0.3
"58","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel3_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",105,10,"5;04.24",5.33333,0,0,0,0,0,1,0,0,1,7,0,0,0,1,4,4,1,0,5,0,0,1,"x",0,0.1,0,0,0.1,0.7,0,0,0,0.1,0.4,0.4,0.1,0,0.5,0,0,0.1
"59","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel4_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",107,10,"5;04.24",5.33333,0,0,0,0,0,1,1,4,0,10,0,0,0,1,0,0,0,0,2,0,0,6,"x",0,0.1,0.1,0.4,0,1,0,0,0,0.1,0,0,0,0,0.2,0,0,0.6
"60","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel5_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",89,10,"5;05.30",5.41667,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,2,0,0,2,1,0,2,"x",0,0,0,0.5,0,1,0,0,0,0,0,0.2,0,0,0.2,0.1,0,0.2
"61","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel6_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",137,10,"5;05.30",5.41667,0,0,0,0,0,1,0,1,0,12,2,0,1,0,0,2,0,0,1,0,0,7,"x",0,0.1,0,0.1,0,1.2,0.2,0,0.1,0,0,0.2,0,0,0.1,0,0,0.7
"62","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel7_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",116,10,"5;07.05",5.58333,0,0,0,0,0,0,1,0,5,8,0,0,0,2,0,1,0,0,4,0,0,5,"x",0,0,0.1,0,0.5,0.8,0,0,0,0.2,0,0.1,0,0,0.4,0,0,0.5
"63","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel8_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",138,10,"5;08.11",5.66667,0,0,0,0,0,1,0,0,0,9,0,0,0,0,1,1,1,0,2,1,0,11,"x",0,0.1,0,0,0,0.9,0,0,0,0,0.1,0.1,0.1,0,0.2,0.1,0,1.1
"64","./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel9_can.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",130,10,"5;08.11",5.66667,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,4,0,0,10,"x",0,0,0,0,0.1,0.6,0,0,0,0,0,0.2,0,0,0.4,0,0,1
"65","./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise1_sow.tei_corpo2.pl-CHI.tei_corpo_ttg.tei_corpo.cha "," LONG "," CHI ",52,10,"4;02.12",4.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"x",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.3
