CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	papa yyy papa!
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	hi han!
CHI	2.11	yyy yyy yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	tortue tortue!
CHI	2.11	yyy yyy yyy yyy.
CHI	2.11	doudou doudou!
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	non non!
CHI	2.11	yyy yyy.
CHI	2.11	nan nan!
CHI	2.11	pin pon!
CHI	2.11	yyy yyy.
CHI	2.11	x@pm nez!
CHI	2.11	x@pm nez!
CHI	2.11	x@pm pied!
CHI	2.11	yyy yyy.
CHI	2.11	boire boire boire boire!
CHI	2.11	oh papa!
CHI	2.11	boire boire!
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	didi yyy.
CHI	2.11	yyy boire!
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.11	yyy yyy.
CHI	2.11	oh hisse!
CHI	2.11	oh hisse!
CHI	2.11	oh hisse!
CHI	2.11	oh hisse!
CHI	2.11	yyy yyy yyy yyy.
CHI	2.11	non yyy yyy yyy.
CHI	2.11	là là!
CHI	2.11	yyy yyy.
CHI	2.11	yyy yyy yyy.
CHI	2.16	oh m.
CHI	2.16	oh hisse!
CHI	2.16	yyy yyy yyy.
CHI	2.16	yyy yyy.
CHI	2.16	x@pm jaune!
CHI	2.16	tchou tchou tchou!
CHI	2.16	tchou tchou!
CHI	2.16	tchou tchou tchou tchou!
CHI	2.16	yyy yyy.
CHI	2.16	yyy yyy.
CHI	2.16	boum boum!
CHI	2.16	yyy yyy.
CHI	2.16	yyy yyy.
CHI	2.16	yyy yyy yyy.
CHI	2.16	boum boum boum boum!
CHI	2.16	yyy yyy.
CHI	2.16	oh oh!
CHI	2.16	boum boum boum boum boum boum boum.
CHI	2.16	yyy yyy yyy.
CHI	2.16	boum boum!
CHI	2.16	boum boum boum boum!
CHI	2.16	boum boum!
CHI	2.16	yyy yyy.
CHI	2.16	yyy yyy.
CHI	2.16	yyy yyy yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	non un autre!
CHI	2.22	maman papa!
CHI	2.22	papa papa!
CHI	2.22	hop là!
CHI	2.22	yyy yyy yyy yyy.
CHI	2.22	yyy yyy yyy yyy yyy yyy yyy.
CHI	2.22	x@pm pieds!
CHI	2.22	x@pm pieds!
CHI	2.22	x@pm pieds!
CHI	2.22	un autre!
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy yyy.
CHI	2.22	oh hisse oh hisse!
CHI	2.22	yyy yyy yyy.
CHI	2.22	yyy yyy yyy.
CHI	2.22	un autre!
CHI	2.22	un autre!
CHI	2.22	yyy yyy.
CHI	2.22	maman maman!
CHI	2.22	allo maman maman!
CHI	2.22	papa papa!
CHI	2.22	papy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy yyy yyy yyy yyy yyy yyy yyy.
CHI	2.22	l'eau l'eau l'eau!
CHI	2.22	yyy yyy.
CHI	2.22	nounours nounours nounours nounours nounours.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy l'eau.
CHI	2.22	yyy yyy yyy yyy yyy.
CHI	2.22	veux appuyer x@pm x@pm!
CHI	2.22	boire boire!
CHI	2.22	yyy yyy yyy.
CHI	2.22	un autre!
CHI	2.22	doudou doudou!
CHI	2.22	papa papa papa.
CHI	2.22	nénés non!
CHI	2.22	yyy yyy.
CHI	2.22	un autre non non!
CHI	2.22	yyy yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	l'eau l'eau!
CHI	2.22	l'eau l'eau l'eau!
CHI	2.22	l'eau l'eau l'eau l'eau l'eau.
CHI	2.22	veux l'eau l'eau!
CHI	2.22	yyy yyy yyy yyy.
CHI	2.22	l'eau l'eau!
CHI	2.22	yyy yyy yyy.
CHI	2.22	x@pm jeu!
CHI	2.22	jeu jeu jeu!
CHI	2.22	x@pm jeu!
CHI	2.22	jeu jeu jeu!
CHI	2.22	aïe aïe!
CHI	2.22	maman maman!
CHI	2.22	carton carton carton!
CHI	2.22	carton carton!
CHI	2.22	yyy yyy yyy yyy yyy.
CHI	2.22	yyy yyy yyy yyy.
CHI	2.22	yyy papa yyy.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	jeu jeu!
CHI	2.22	papa maman!
CHI	2.22	maman maman papa!
CHI	2.22	papa maman!
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy yyy.
CHI	2.22	attends carton!
CHI	2.22	carton carton carton!
CHI	2.22	x@pm carton carton!
CHI	2.22	carton carton carton carton!
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	yyy yyy yyy yyy.
CHI	2.22	yyy yyy yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	carton carton!
CHI	2.22	non non!
CHI	2.22	non non!
CHI	2.22	non non!
CHI	2.22	maman maman!
CHI	2.22	yyy yyy yyy yyy.
CHI	2.22	yyy yyy yyy.
CHI	2.22	veux boire!
CHI	2.22	veux boire veux boire veux boire!
CHI	2.22	yyy yyy yyy.
CHI	2.22	yyy yyy yyy.
CHI	2.22	yyy yyy.
CHI	2.22	oh hisse!
CHI	2.22	oh hisse!
CHI	2.22	donne carton donne.
CHI	2.22	donne donne!
CHI	2.22	donne yyy yyy.
CHI	2.22	un autre!
CHI	2.22	un autre!
CHI	2.22	un autre!
CHI	2.22	un autre!
CHI	2.22	un autre!
CHI	2.22	un autre un autre!
CHI	2.22	je veux boire!
CHI	2.22	veux boire!
CHI	2.22	ah non!
CHI	2.22	carton carton carton!
CHI	2.22	au revoir!
CHI	2.22	au revoir!
CHI	2.32	a ah!
CHI	2.32	parti papa.
CHI	2.32	maman maman!
CHI	2.32	parti maman!
CHI	2.32	oui papa!
CHI	2.32	papa maman!
CHI	2.32	a peur.
CHI	2.32	yyy yyy yyy yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	tchou tchou!
CHI	2.32	tchou tchou.
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	non gâteau non gâteau!
CHI	2.32	non non gâteau!
CHI	2.32	non gâteau!
CHI	2.32	non gâteau!
CHI	2.32	non gâteau!
CHI	2.32	yyy yyy yyy.
CHI	2.32	non non gâteau!
CHI	2.32	yyy yyy.
CHI	2.32	ouh ouh!
CHI	2.32	x@pm pain!
CHI	2.32	phot- photo!
CHI	2.32	yyy yyy yyy yyy.
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy yyy.
CHI	2.32	un autre!
CHI	2.32	un autre!
CHI	2.32	yyy yyy.
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	yyy yyy yyy yyy.
CHI	2.32	yyy yyy yyy yyy yyy.
CHI	2.32	yyy yyy yyy yyy yyy yyy yyy yyy.
CHI	2.32	non papa!
CHI	2.32	faim faim!
CHI	2.32	faim faim!
CHI	2.32	non papa!
CHI	2.32	parti parti!
CHI	2.32	merci maman!
CHI	2.32	non non!
CHI	2.32	non non!
CHI	2.32	un autre!
CHI	2.32	un autre!
CHI	2.32	un autre un autre!
CHI	2.32	un autre!
CHI	2.32	un autre un autre un autre!
CHI	2.32	un autre!
CHI	2.32	un autre!
CHI	2.32	un autre un autre!
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	lapin bleu!
CHI	2.32	yyy lapin lapin!
CHI	2.32	x@pm pieds!
CHI	2.32	zizi zizi!
CHI	2.32	yyy yyy.
CHI	2.32	oui maman!
CHI	2.32	oui oui!
CHI	2.32	maman maman!
CHI	2.32	oui maman!
CHI	2.32	oh oh oh oh!
CHI	2.32	yyy yyy yyy yyy yyy yyy yyy.
CHI	2.32	yyy yyy yyy.
CHI	2.32	oui maman!
CHI	2.32	ben oui!
CHI	2.32	non maman!
CHI	2.32	non maman!
CHI	2.32	non hé!
CHI	2.32	partie maman!
CHI	2.32	non maman!
CHI	2.32	non maman!
CHI	2.32	non maman!
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	non maman!
CHI	2.32	yyy yyy yyy.
CHI	2.32	oh hisse!
CHI	2.32	oh hisse!
CHI	2.32	oh hisse maman!
CHI	2.32	non oh hisse!
CHI	2.32	yyy papa!
CHI	2.32	yyy maman!
CHI	2.32	non maman!
CHI	2.32	non maman!
CHI	2.32	non maman!
CHI	2.32	yyy yyy yyy yyy.
CHI	2.32	yyy yyy yyy yyy.
CHI	2.32	oh oh!
CHI	2.32	a dos!
CHI	2.32	aïe aïe aïe aïe aïe aïe aïe.
CHI	2.32	un autre!
CHI	2.32	yyy yyy.
CHI	2.32	non non!
CHI	2.32	euh non!
CHI	2.32	non maman!
CHI	2.32	ouvre ouvre!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	non pâtes non pâtes!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	yyy yyy ouvre!
CHI	2.32	ouvre papa!
CHI	2.32	non papa!
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	bravo bravo bravo!
CHI	2.32	bravo bravo!
CHI	2.32	bravo bravo!
CHI	2.32	x@pm pâtes!
CHI	2.32	yyy yyy.
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	yyy yyy yyy.
CHI	2.32	oh oh!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	ouvre pâtes!
CHI	2.32	veux veux pâtes!
CHI	2.32	veux pâtes!
CHI	2.32	non veux pâtes!
CHI	2.32	x@pm veux pâtes!
CHI	2.32	veux pâtes!
CHI	2.32	x@pm veux pâtes!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non maman!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes!
CHI	2.32	x@pm pâtes.
CHI	2.32	yyy yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	maman maman!
CHI	2.32	non maman!
CHI	2.32	oh hisse!
CHI	2.32	elle est où maman?
CHI	2.32	parti parti.
CHI	2.32	ma- papa papa!
CHI	2.32	yyy yyy yyy yyy.
CHI	2.32	papa papa!
CHI	2.32	yyy papa!
CHI	2.32	yyy yyy.
CHI	2.32	yyy yyy.
CHI	2.32	non maman non maman!
CHI	2.32	x@pm car!
CHI	2.32	yyy yyy.
CHI	2.32	papa veux!
CHI	2.32	veux x@pm veux!
CHI	2.32	ouvre papa!
CHI	2.32	ouvre papa ouvre papa!
CHI	2.32	ouvre papa!
CHI	2.32	non maman non maman!
CHI	2.32	euh non et non non et non non maman!
CHI	2.32	non maman!
CHI	2.32	non papa!
CHI	2.32	non maman!
CHI	2.32	non maman!
CHI	2.32	non papa!
CHI	2.32	non papa!
CHI	2.32	non maman!
CHI	2.32	yyy yyy.
CHI	2.32	non maman!
CHI	2.4	maman non!
CHI	2.4	non maman!
CHI	2.4	non non non non non non!
CHI	2.4	non non non.
CHI	2.4	non non!
CHI	2.4	non non!
CHI	2.4	maman maman maman.
CHI	2.4	non non.
CHI	2.4	non non!
CHI	2.4	non maman maman!
CHI	2.4	maman maman!
CHI	2.4	maman maman.
CHI	2.4	maman non maman non!
CHI	2.4	maman maman maman!
CHI	2.4	non non non!
CHI	2.4	non non maman maman maman!
CHI	2.4	maman maman!
CHI	2.4	non non!
CHI	2.4	maman maman!
CHI	2.4	maman maman!
CHI	2.4	non non non non non!
CHI	2.4	non non!
CHI	2.4	maman non non non.
CHI	2.4	non non maman!
CHI	2.4	maman non!
CHI	2.4	maman maman!
CHI	2.4	maman maman maman maman!
CHI	2.4	maman maman!
CHI	2.4	non maman!
CHI	2.4	maman maman maman maman.
CHI	2.4	non non non non non!
CHI	2.4	non non!
CHI	2.4	non non non!
CHI	2.4	euh non!
CHI	2.4	euh non!
CHI	2.4	non non!
CHI	2.4	maman maman maman!
CHI	2.4	maman maman maman.
CHI	2.4	maman maman maman!
CHI	2.4	maman maman.
CHI	2.4	non euh non euh non!
CHI	2.4	maman maman.
CHI	2.4	euh non!
CHI	2.4	non non!
CHI	2.4	non non!
CHI	2.4	maman non!
CHI	2.4	maman maman!
CHI	2.4	maman maman non et non et non!
CHI	2.4	et non et non et non et non et non!
CHI	2.4	maman maman maman maman.
CHI	2.4	maman maman maman maman!
CHI	2.4	maman maman!
CHI	2.4	maman maman.
CHI	2.4	maman maman maman!
CHI	2.4	maman maman!
CHI	2.4	maman non!
CHI	2.4	maman non!
CHI	2.4	non non!
CHI	2.4	non non!
CHI	2.4	et non maman.
CHI	2.4	non non!
CHI	2.4	non non!
CHI	2.4	non non non.
CHI	2.4	est là!
CHI	2.4	elle est là.
CHI	2.4	euh oui.
CHI	2.4	x@pm main!
CHI	2.4	non non!
CHI	2.4	elle est là!
CHI	2.4	il est là.
CHI	2.4	x@pm bouche!
CHI	2.4	tortue tortue!
CHI	2.4	allô papou?
CHI	2.4	allô papou?
CHI	2.4	allô papou?
CHI	2.4	allô papou?
CHI	2.4	allô mamou?
CHI	2.4	allô papi?
CHI	2.4	allô mamie?
CHI	2.4	yyy yyy yyy.
CHI	2.4	est là!
CHI	2.4	est là!
CHI	2.4	est là!
CHI	2.4	il est là!
CHI	2.4	est là!
CHI	2.4	il est là.
CHI	2.4	dans l'eau.
CHI	2.4	est là.
CHI	2.4	est là la tortue!
CHI	2.4	est là la tortue!
CHI	2.4	yyy yyy.
CHI	2.4	yyy yyy yyy.
CHI	2.4	yyy yyy yyy.
CHI	2.4	maman maman maman!
CHI	2.4	pipi Naomi pipi Naomi!
CHI	2.4	pipi Naomi pipi Naomi!
CHI	2.4	yyy yyy.
CHI	2.4	yyy yyy yyy.
CHI	2.4	yyy yyy.
CHI	2.4	yyy yyy.
CHI	2.4	x@pm l'eau?
CHI	2.4	ma- maman!
CHI	2.4	maman maman!
CHI	2.4	maman maman!
CHI	2.4	l'eau maman!
CHI	2.4	l'eau l'eau elle est là!
CHI	2.4	x@pm l'eau.
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	elle est là!
CHI	2.4	x@pm l'eau!
CHI	2.4	x@pm l'eau x@pm l'eau!
CHI	2.4	x@pm pas l'eau!
CHI	2.4	x@pm pas l'eau!
CHI	2.4	plus l'eau!
CHI	2.4	elle est là.
CHI	2.4	elle est là.
CHI	2.4	maman maman!
CHI	2.4	oui oui.
CHI	2.4	merci maman!
CHI	2.4	un autre maman un autre maman!
CHI	2.4	si si!
CHI	2.4	si si!
CHI	2.4	yyy yyy yyy yyy.
CHI	2.4	yyy yyy yyy.
CHI	2.4	yyy yyy.
CHI	2.4	yyy yyy.
CHI	2.4	yyy yyy yyy yyy.
CHI	2.4	yyy yyy yyy yyy.
CHI	2.4	yyy yyy yyy.
CHI	2.4	yyy yyy yyy yyy yyy yyy yyy yyy.
CHI	2.4	bonjour maman!
CHI	2.4	parti papa.
CHI	2.4	yyy là papa!
CHI	2.4	pin pon!
CHI	2.4	pin pon!
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	merci maman.
CHI	2.4	merci Naomi!
CHI	2.4	merci Naomi.
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	c'est bon.
CHI	2.4	un autre maman!
CHI	2.4	non maman!
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux maman!
CHI	2.4	x@pm veux!
CHI	2.4	ouvre maman!
CHI	2.4	ouvre maman ouvre maman!
CHI	2.4	ouvre maman!
CHI	2.4	x@pm veux maman!
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	merci maman!
CHI	2.4	x@pm veux maman!
CHI	2.4	x@pm veux maman!
CHI	2.4	merci maman!
CHI	2.4	x@pm veux!
CHI	2.4	x@pm veux!
CHI	2.4	oui x@pm veux.
CHI	2.4	oui x@pm veux.
CHI	2.4	oui yyy yyy.
CHI	2.4	yyy yyy non!
CHI	2.4	non maman!
CHI	2.4	est là est là est là!
CHI	2.4	est là là est là est là!
CHI	2.4	attends attends.
CHI	2.4	attends attends.
CHI	2.4	ay ay ay!
CHI	2.4	non non!
CHI	2.4	x@pm veux!
CHI	2.4	maman maman!
CHI	2.4	non non non non non!
CHI	2.4	non non non!
CHI	2.4	maman non!
CHI	2.4	non et non non!
CHI	2.4	et lui?
CHI	2.4	x@pm veux!
CHI	2.4	elle est là!
CHI	2.4	x@pm veux x@pm veux l'eau!
CHI	2.4	mais non!
CHI	2.4	mais non!
CHI	2.4	mais non!
CHI	2.4	est là est là!
CHI	2.4	apporte ça!
CHI	2.4	pousser vélo!
CHI	2.4	est là oh oh!
CHI	2.4	prends ça prends ça!
CHI	2.47	est là!
CHI	2.47	peur j'ai peur bateau ǃ.
CHI	2.47	non papa!
CHI	2.47	yyy lit yyy yyy papa!
CHI	2.47	lis papa!
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy yyy.
CHI	2.47	yyy yyy yyy yyy.
CHI	2.47	baigner baigner!
CHI	2.47	piscine papa!
CHI	2.47	piscine piscine!
CHI	2.47	x@pm peur bateaux x@pm peur x@pm bateaux!
CHI	2.47	oui papa!
CHI	2.47	oui Naomi!
CHI	2.47	yyy film Naomi film Naomi!
CHI	2.47	film Naomi.
CHI	2.47	yyy allez!
CHI	2.47	est là papa.
CHI	2.47	est là!
CHI	2.47	est là le lit.
CHI	2.47	est là le lit!
CHI	2.47	yyy yyy yyy.
CHI	2.47	aïe tête.
CHI	2.47	deux deux!
CHI	2.47	deux deux!
CHI	2.47	où ça deux!
CHI	2.47	deux deux!
CHI	2.47	un autre!
CHI	2.47	un autre deux!
CHI	2.47	celui- ci!
CHI	2.47	un autre!
CHI	2.47	un autre un autre!
CHI	2.47	deux deux!
CHI	2.47	yyy yyy yyy.
CHI	2.47	est là?
CHI	2.47	un autre!
CHI	2.47	un autre papa!
CHI	2.47	un autre.
CHI	2.47	un autre!
CHI	2.47	yyy yyy yyy.
CHI	2.47	deux deux!
CHI	2.47	deux deux!
CHI	2.47	non là!
CHI	2.47	un autre!
CHI	2.47	non non!
CHI	2.47	et lui?
CHI	2.47	un autre!
CHI	2.47	euh oui!
CHI	2.47	et oui oh!
CHI	2.47	deux tas!
CHI	2.47	celui- ci?
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy yyy yyy yyy.
CHI	2.47	oui oui!
CHI	2.47	un autre!
CHI	2.47	un autre!
CHI	2.47	et ça!
CHI	2.47	et ça.
CHI	2.47	et ça!
CHI	2.47	et ça!
CHI	2.47	et oui!
CHI	2.47	range legos!
CHI	2.47	range legos!
CHI	2.47	non non papa!
CHI	2.47	non papa non papa!
CHI	2.47	voilà papa ouh!
CHI	2.47	oh euh un autre!
CHI	2.47	un autre!
CHI	2.47	yyy yyy.
CHI	2.47	un autre!
CHI	2.47	yyy yyy.
CHI	2.47	ouvre papa!
CHI	2.47	ouvre papa!
CHI	2.47	ah ben voilà!
CHI	2.47	deux deux!
CHI	2.47	deux deux!
CHI	2.47	est là!
CHI	2.47	est là est là!
CHI	2.47	est là!
CHI	2.47	est là!
CHI	2.47	yyy yyy yyy.
CHI	2.47	coccinelle coccinelle yyy là!
CHI	2.47	et oui!
CHI	2.47	non elle est là non elle est là!
CHI	2.47	deux deux!
CHI	2.47	deux deux!
CHI	2.47	et qui.
CHI	2.47	yyy yyy.
CHI	2.47	t'aider papa!
CHI	2.47	x@pm boîte!
CHI	2.47	un autre un autre!
CHI	2.47	un autre!
CHI	2.47	non non non!
CHI	2.47	et si!
CHI	2.47	et si!
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy yyy yyy.
CHI	2.47	yyy yyy yyy.
CHI	2.47	x@pm livre!
CHI	2.47	x@pm livre yyy est là yyy yyy.
CHI	2.47	et bah!
CHI	2.47	yyy yyy.
CHI	2.47	x@pm livre.
CHI	2.47	un seau!
CHI	2.47	chapeau oui- oui chapeau oui- oui.
CHI	2.47	chapeau oui- oui.
CHI	2.47	yyy yyy coussin!
CHI	2.47	il est là le lit!
CHI	2.47	x@pm montre!
CHI	2.47	oui- oui oui- oui!
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	est là est là!
CHI	2.47	est là!
CHI	2.47	x@pm montre!
CHI	2.47	est là x@pm montre!
CHI	2.47	un autre!
CHI	2.47	la montre!
CHI	2.47	x@pm montre!
CHI	2.47	livre oui- oui livre oui- oui!
CHI	2.47	livre oui- oui livre oui- oui!
CHI	2.47	livre oui- oui!
CHI	2.47	est là oui- oui!
CHI	2.47	yyy yyy yyy.
CHI	2.47	oh non!
CHI	2.47	ouvre papa!
CHI	2.47	ouvre papa!
CHI	2.47	ouvre papa!
CHI	2.47	non chapeau oui- oui chapeau oui- oui!
CHI	2.47	coussin coussin!
CHI	2.47	oui- oui oui- oui!
CHI	2.47	oui- oui!
CHI	2.47	x@pm veux papa x@pm veux papa!
CHI	2.47	x@pm veux papa!
CHI	2.47	x@pm veux papa!
CHI	2.47	x@pm veux!
CHI	2.47	oui oui!
CHI	2.47	yyy yyy yyy yyy.
CHI	2.47	yyy yyy yyy yyy.
CHI	2.47	yyy yyy yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	allo papou!
CHI	2.47	allez allo papou!
CHI	2.47	allo papou!
CHI	2.47	allo papou!
CHI	2.47	allo papou!
CHI	2.47	allo papou!
CHI	2.47	allo mamou!
CHI	2.47	allo mamou!
CHI	2.47	allo papou!
CHI	2.47	allo mamie!
CHI	2.47	yyy yyy yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	yyy x@pm bouche!
CHI	2.47	yyy yyy.
CHI	2.47	est là!
CHI	2.47	pourri pourri!
CHI	2.47	pourri pourri!
CHI	2.47	non non pourri!
CHI	2.47	non non non!
CHI	2.47	non non non!
CHI	2.47	non yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	yyy yyy.
CHI	2.47	s'il te plaît!
CHI	2.47	s'il te plaît papa!
CHI	2.47	x@pm x@pm veux papa!
CHI	2.47	oui papa!
CHI	2.47	s'il te plaît papa!
CHI	2.47	s'il te plaît papa!
CHI	2.47	si papa!
CHI	2.47	yyy yyy.
CHI	2.47	x@pm veux papa x@pm veux papa x@pm veux papa!
CHI	2.47	x@pm veux papa!
CHI	2.47	x@pm veux papa!
CHI	2.47	x@pm veux papa!
CHI	2.47	x@pm veux papa!
CHI	2.47	je veux!
CHI	2.47	x@pm veux papa!
CHI	2.47	maman yyy maman!
CHI	2.47	non oui- oui!
CHI	2.47	non oui- oui!
CHI	2.47	yyy yyy.
CHI	2.47	non poissons!
CHI	2.47	non poissons!
CHI	2.47	non poissons!
CHI	2.47	non poissons!
CHI	2.47	non poissons!
CHI	2.47	non poissons!
