alors	ADV	alors
excusez	VER:impe	excuser
et	KON	et
donc	ADV	donc
euh	INT	euh
la	DET:def	le
guerre	NOM	guerre
con-	NOM	<unknown>
continue	VER:impe	continuer
ma	DET:pos	mon
mère	NOM	mère
euh	INT	euh
a	AUX:pres	avoir
été	AUX:pper	être
obligée	VER:pper	obliger
de	PRP	de
laisser	VER:infi	laisser
la	DET:def	le
ferme	NOM	ferme
euh	INT	euh
exploitée	VER:pper	exploiter
par	PRP	par
les	DET:def	le
Allemands	ADJ	allemand
parce	TRC	parce
qu'	KON	que
ils	PRO:cls	il
ont	AUX:pres	avoir
réquisitionné	VER:pper	réquisitionner
notre	DET:pos	notre
ferme	NOM	ferme
on	PRO:cls	on
était	VER:impf	être
mes	DET:pos	mon
parents	NOM	parent
étaient	VER:impf	être
agriculteurs	ADJ	agriculteur
et	KON	et
ma	DET:pos	mon
mère	NOM	mère
s'	PRO:clo	se
est	AUX:pres	être
retrouvée	VER:pper	retrouver
ouvrière	NOM	ouvrière
des	PRP:det	du
Allemands	NOM	allemand
sur	PRP	sur
la	DET:def	le
ferme	NOM	ferme
et	KON	et
elle	PRO:cls	elle
allait	VER:impf	aller
traire	VER:infi	traire
les	DET:def	le
vaches	NOM	vache
matin	NOM	matin
et	KON	et
soir	NOM	soir
puis	KON	puis
elle	PRO:cls	elle
travaillait	VER:impf	travailler
aussi	ADV	aussi
pour	PRP	pour
les	DET:def	le
Allemands	NOM	allemand
et	KON	et
puis	KON	puis
moi	PRO:ton	moi
toute	ADV	tout
petite	ADJ	petit
elle	PRO:cls	elle
me	PRO:clo	me
laissait	VER:impf	laisser
bien	ADV	bien
sûr	ADJ	sûr
à	PRP	à
la	DET:def	le
maison	NOM	maison
une	DET:ind	un
maison	NOM	maison
qui	PRO:rel	qui
n'	ADV	ne
était	AUX:impf	être
pas	ADV	pas
chauffée	VER:pper	chauffer
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
juste	ADV	juste
une	DET:ind	un
cuisinière	NOM	cuisinière
à	PRP	à
charbon	NOM	charbon
qui	PRO:rel	qui
fonctionnait	VER:impf	fonctionner
dans	PRP	dans
la	DET:def	le
cuisine	NOM	cuisine
mais	KON	mais
qui	PRO:rel	qui
ne	ADV	ne
fonctionnait	VER:impf	fonctionner
pas	ADV	pas
beaucoup	ADV	beaucoup
elle	PRO:cls	elle
fermait	VER:impf	fermer
les	DET:def	le
volets	NOM	volet
pour	PRP	pour
que	KON	que
j'	PRO:cls	je
aie	VER:subp	avoir
que	KON	que
j'	PRO:cls	je
aie	VER:subp	avoir
moins	ADV	moins
froid	ADJ	froid
et	KON	et
puis	KON	puis
j'	PRO:cls	je
étais	VER:impf	être
euh	INT	euh
sur	PRP	sur
un	DET:ind	un
matelas	NOM	matelas
comme	KON	comme
ça	PRO:ton	ça
euh	INT	euh
près	ADV	près
de	PRP	de
la	DET:def	le
cuisinière	NOM	cuisinière
dans	PRP	dans
le	DET:def	le
noir	NOM	noir
avec	PRP	avec
un	DET:ind	un
simplement	ADV	simplement
un	DET:ind	un
chapelet	NOM	chapelet
que	KON	que
je	PRO:cls	je
m'	PRO:clo	me
amusais	VER:impf	amuser
à	PRP	à
hocher	VER:infi	hocher
dans	PRP	dans
ma	DET:pos	mon
main	NOM	main
du	PRP:det	du
matin	NOM	matin
au	PRP:det	au
soir	NOM	soir
en	PRP	en
attendant	VER:ppre	attendre
toujours	ADV	toujours
que	KON	que
ma	DET:pos	mon
mère	NOM	mère
rentre	VER:pres	rentrer
de	PRP	de
son	DET:pos	son
travail	NOM	travail
chez	PRP	chez
les	DET:def	le
Allemands	NOM	allemand
et	KON	et
c'	PRO:cls	ce
était	VER:impf	être
bien	ADV	bien
triste	ADJ	triste
mais	KON	mais
voilà	FNO	voilà
bon	INT	bon
l'	DET:def	le
hiver	NOM	hiver
s'	PRO:clo	se
est	AUX:pres	être
passé	VER:pper	passer
comme	KON	comme
ça	PRO:ton	ça
donc	ADV	donc
ma	DET:pos	mon
mère	NOM	mère
était	VER:impf	être
donc	ADV	donc
euh	INT	euh
dans	PRP	dans
un	DET:ind	un
petit	ADJ	petit
village	NOM	village
a	VER:pres	avoir
douze	NUM	@card@
kilomètres	NOM	kilomètre
de	PRP	de
ses	DET:pos	son
parents	NOM	parent
parce	TRC	parce
que	KON	que
ses	DET:pos	son
parents	NOM	parent
étaient	VER:impf	être
aussi	ADV	aussi
agriculteurs	ADJ	agriculteur
dans	PRP	dans
un	DET:ind	un
un	DET:ind	un
petit	ADJ	petit
village	NOM	village
comme	KON	comme
je	PRO:cls	je
viens	VER:pres	venir
de	PRP	de
dire	VER:infi	dire
à	PRP	à
douze	NUM	@card@
kilomètres	NOM	kilomètre
et	KON	et
maman	NOM	maman
avait	VER:impf	avoir
deux	NUM	@card@
filles	NOM	fille
donc	ADV	donc
j'	PRO:cls	je
avais	VER:impf	avoir
une	DET:ind	un
petite	ADJ	petit
soeur	NOM	soeur
de	PRP	de
qui	PRO:rel	qui
avait	VER:impf	avoir
un	DET:ind	un
an	NOM	an
de	PRP	de
moins	ADV	moins
que	KON	que
moi	PRO:ton	moi
elle	PRO:cls	elle
avait	AUX:impf	avoir
mis	VER:pper	mettre
ma	DET:pos	mon
ma	DET:pos	mon
soeur	NOM	soeur
chez	PRP	chez
ses	DET:pos	son
parents	NOM	parent
mais	KON	mais
moi	PRO:ton	moi
elle	PRO:cls	elle
m'	PRO:clo	me
avait	AUX:impf	avoir
gardée	VER:pper	garder
avec	PRP	avec
elle	PRO:ton	elle
parce	TRC	parce
que	KON	que
elle	PRO:cls	elle
voulait	VER:impf	vouloir
pas	ADV	pas
rester	VER:infi	rester
toute	ADV	tout
seule	ADJ	seul
elle	PRO:cls	elle
avait	VER:impf	avoir
tellement	ADV	tellement
peur	NOM	peur
de	PRP	de
des	DET:ind	un
Allemands	NOM	allemand
surtout	ADV	surtout
pour	PRP	pour
la	DET:def	le
nuit	NOM	nuit
elle	PRO:cls	elle
se	PRO:clo	se
disait	VER:impf	dire
c'	PRO:cls	ce
est	VER:pres	être
quand	KON	quand
même	ADV	même
mieux	ADV	mieux
que	KON	que
j'	PRO:cls	je
aie	VER:subp	avoir
ma	DET:pos	mon
une	NUM	@card@
fille	NOM	fille
avec	PRP	avec
moi	PRO:ton	moi
donc	ADV	donc
elle	PRO:cls	elle
m'	PRO:clo	me
avait	AUX:impf	avoir
gardée	VER:pper	garder
avec	PRP	avec
elle	PRO:ton	elle
c'	PRO:cls	ce
est	VER:pres	être
pour	PRP	pour
ça	PRO:ton	ça
que	KON	que
j'	PRO:cls	je
étais	AUX:impf	être
restée	VER:pper	rester
mais	KON	mais
ma	DET:pos	mon
mère	NOM	mère
de	PRP	de
temps	NOM	temps
en	PRP	en
temps	NOM	temps
euh	INT	euh
avait	VER:impf	avoir
bien	ADV	bien
sûr	ADJ	sûr
euh	INT	euh
besoin	NOM	besoin
de	PRP	de
revoir	VER:infi	revoir
ses	DET:pos	son
parents	NOM	parent
et	KON	et
donc	ADV	donc
ils	PRO:cls	il
étaient	VER:impf	être
à	PRP	à
douze	NUM	@card@
kilomètres	NOM	kilomètre
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
très	ADV	très
loin	ADV	loin
mais	KON	mais
on	PRO:cls	on
ne	ADV	ne
se	PRO:clo	se
déplaçait	VER:impf	déplacer
qu'	KON	que
en	PRP	en
vélo	NOM	vélo
mais	KON	mais
alors	ADV	alors
pour	PRP	pour
aller	VER:infi	aller
chez	PRP	chez
mes	DET:pos	mon
grands-parents	NOM	<unknown>
le	DET:def	le
problème	NOM	problème
c'	PRO:cls	ce
est	VER:pres	être
que	KON	que
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
plus	ADV	plus
de	PRP	de
ponts	NOM	pont
parce	TRC	parce
que	KON	que
les	DET:def	le
Allemands	NOM	allemand
avaient	AUX:impf	avoir
fait	VER:pper	faire
sauter	VER:infi	sauter
tous	DET:pre	tout
les	DET:def	le
ponts	NOM	pont
tous	DET:pre	tout
les	DET:def	le
ponts	NOM	pont
qui	PRO:rel	qui
étaient	VER:impf	être
au	PRP:det	au
dessus	ADV	dessus
de	PRP	de
la	DET:def	le
Meuse	NOM	<unknown>
qui	PRO:rel	qui
reliaient	VER:impf	relier
les	DET:def	le
villages	NOM	village
entre	PRP	entre
eux	PRO:ton	eux
étaient	AUX:impf	être
sautés	VER:pper	sauter
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
qu'	KON	que
une	DET:ind	un
possibilité	NOM	possibilité
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
barque	NOM	barque
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
une	DET:ind	un
barque	NOM	barque
qui	PRO:rel	qui
restait	VER:impf	rester
toujours	ADV	toujours
je	PRO:cls	je
ne	ADV	ne
sais	VER:pres	savoir
pas	ADV	pas
à	PRP	à
qui	PRO:rel	qui
elle	PRO:cls	elle
appartenait	VER:impf	appartenir
je	PRO:cls	je
ne	ADV	ne
me	PRO:clo	me
souviens	VER:pres	souvenir
pas	ADV	pas
mais	KON	mais
elle	PRO:cls	elle
était	AUX:impf	être
attachée	VER:pper	attacher
après	ADV	après
un	DET:ind	un
arbre	NOM	arbre
et	KON	et
les	DET:def	le
gens	NOM	gens
traversaient	VER:impf	traverser
la	DET:def	le
Meuse	NOM	<unknown>
avec	PRP	avec
la	DET:def	le
barque	NOM	barque
et	KON	et
quand	KON	quand
j'	PRO:cls	je
étais	VER:impf	être
toute	ADV	tout
seule	ADJ	seul
bon	INT	bon
maman	NOM	maman
traversait	VER:impf	traverser
la	DET:def	le
Meuse	NOM	<unknown>
avec	PRP	avec
moi	PRO:ton	moi
toute	ADV	tout
seule	ADJ	seul
sur	PRP	sur
la	DET:def	le
barque	NOM	barque
parce	TRC	parce
qu'	KON	que
elle	PRO:cls	elle
avait	VER:impf	avoir
son	DET:pos	son
vélo	NOM	vélo
qui	PRO:rel	qui
était	VER:impf	être
l'	DET:def	le
autre	ADJ	autre
coté	NOM	coté
de	PRP	de
la	DET:def	le
Meuse	NOM	<unknown>
qui	PRO:rel	qui
restait	VER:impf	rester
en	PRP	en
permanence	NOM	permanence
l'	DET:def	le
autre	ADJ	autre
coté	NOM	coté
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
vélos	NOM	vélo
qui	PRO:rel	qui
restaient	VER:impf	rester
on	PRO:cls	on
s'	PRO:clo	se
en	PRO:clo	en
servait	VER:impf	servir
à	PRP	à
plusieurs	PRO:ind	plusieurs
et	KON	et
donc	ADV	donc
quand	KON	quand
i-	TRC	i-
quand	KON	quand
ma	DET:pos	mon
ma	DET:pos	mon
soeur	NOM	soeur
était	VER:impf	être
là	ADV	là
parce	TRC	parce
que	KON	que
quelque	ADJ	<unknown>
fois	NOM	fois
ma	DET:pos	mon
mère	NOM	mère
reprenait	VER:impf	reprendre
ma	DET:pos	mon
soeur	NOM	soeur
un	DET:ind	un
petit	ADJ	petit
peu	NOM	peu
pour	PRP	pour
la	PRO:clo	le
voir	VER:infi	voir
un	DET:ind	un
peu	NOM	peu
et	KON	et
alors	ADV	alors
là	ADV	là
elle	PRO:cls	elle
était	AUX:impf	être
obligé	VER:pper	obliger
de	PRP	de
faire	VER:infi	faire
deux	NUM	@card@
voyages	NOM	voyage
sur	PRP	sur
la	DET:def	le
Meuse	NOM	<unknown>
donc	ADV	donc
elle	PRO:cls	elle
traversait	VER:impf	traverser
la	DET:def	le
Meuse	NOM	<unknown>
avec	PRP	avec
moi	PRO:ton	moi
elle	PRO:cls	elle
me	PRO:clo	me
déposait	VER:impf	déposer
au	PRP:det	au
bord	NOM	bord
de	PRP	de
la	DET:def	le
Meuse	NOM	<unknown>
et	KON	et
pour	PRP	pour
que	KON	que
je	PRO:cls	je
ne	ADV	ne
bouge	VER:pres	bouger
pas	ADV	pas
parce	TRC	parce
que	KON	que
je	PRO:cls	je
les	DET:def	le
enfants	NOM	enfant
ça	PRO:cls	ça
bouge	VER:pres	bouger
elle	PRO:cls	elle
me	PRO:clo	me
disait	VER:impf	dire
fait	VER:pper	faire
attention	INT	attention
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
grosse	ADJ	gros
bête	NOM	bête
dans	PRP	dans
à	PRP	à
coté	NOM	coté
là	ADV	là
qui	PRO:rel	qui
est	VER:pres	être
dans	PRP	dans
les	DET:def	le
dans	PRP	dans
les	DET:def	le
herbes	NOM	herbe
hein	INT	hein
et	KON	et
elle	PRO:cls	elle
te	PRO:clo	te
surveille	VER:pres	surveiller
hein	INT	hein
si	KON	si
jamais	ADV	jamais
tu	PRO:cls	tu
bouges	VER:pres	bouger
elle	PRO:cls	elle
saute	VER:subp	sauter
et	KON	et
elle	PRO:cls	elle
te	PRO:clo	te
fait	VER:pres	faire
du	PRP:det	du
mal	NOM	mal
hein	INT	hein
alors	ADV	alors
moi	PRO:ton	moi
je	PRO:cls	je
croyais	VER:impf	croire
bien	ADV	bien
tous	DET:pre	tout
ça	PRO:ton	ça
et	KON	et
donc	ADV	donc
je	PRO:cls	je
je	PRO:cls	je
j'	PRO:cls	je
étais	VER:impf	être
toujours	ADV	toujours
en	PRP	en
train	NOM	train
d'	PRP	un
observer	VER:infi	observer
voir	VER:infi	voir
si	KON	si
la	DET:def	le
bête	NOM	bête
allait	VER:impf	aller
pas	ADV	pas
bouger	VER:infi	bouger
dans	PRP	dans
les	DET:def	le
herbes	NOM	herbe
le	DET:def	le
temps	NOM	temps
que	KON	que
maman	NOM	maman
allait	VER:impf	aller
chercher	VER:infi	chercher
ma	DET:pos	mon
soeur	NOM	soeur
qui	PRO:rel	qui
était	VER:impf	être
l'	DET:def	le
autre	ADJ	autre
coté	NOM	coté
de	PRP	de
la	DET:def	le
rivière	NOM	rivière
après	PRP	après
maman	NOM	maman
retraversait	VER:impf	retraverser
avec	PRP	avec
ma	DET:pos	mon
soeur	NOM	soeur
et	KON	et
on	PRO:cls	on
partait	VER:impf	partir
chez	PRP	chez
ma	DET:pos	mon
grand-mère	NOM	<unknown>
et	KON	et
ma	DET:pos	mon
maman	NOM	maman
comme	KON	comme
elle	PRO:cls	elle
ne	ADV	ne
pouvait	VER:impf	pouvoir
pas	ADV	pas
nous	PRO:clo	nous
monter	VER:infi	monter
on	PRO:cls	on
pouvait	VER:impf	pouvoir
pas	ADV	pas
monter	VER:infi	monter
tous	PRO:ind	tout
sur	PRP	sur
le	DET:def	le
vélo	NOM	vélo
elle	PRO:cls	elle
avait	VER:impf	avoir
une	DET:ind	un
remorque	NOM	remorque
une	DET:ind	un
on	PRO:cls	on
appelait	VER:impf	appeler
ça	PRO:ton	ça
une	DET:ind	un
remorque	NOM	remorque
à	PRP	à
vélo	NOM	vélo
qu'	KON	que
elle	PRO:cls	elle
attachait	VER:impf	attacher
avec	PRP	avec
une	DET:ind	un
petite	ADJ	petit
corde	NOM	corde
après	ADV	après
son	DET:pos	son
vélo	NOM	vélo
et	KON	et
comme	KON	comme
elle	PRO:cls	elle
était	VER:impf	être
très	ADV	très
très	ADV	très
fatiguée	ADJ	fatigué
par	PRP	par
la	DET:def	le
guerre	NOM	guerre
les	DET:def	le
privations	NOM	privation
l'	DET:def	le
absence	NOM	absence
de	PRP	de
son	DET:pos	son
mari	NOM	mari
et	KON	et
cetera	VER:futu	<unknown>
elle	PRO:cls	elle
elle	PRO:cls	elle
s'	PRO:clo	se
est	VER:pres	être
un	DET:ind	un
jour	NOM	jour
elle	PRO:cls	elle
s'	PRO:clo	se
est	AUX:pres	être
endormie	VER:pper	se endormir
puis	KON	puis
on	PRO:cls	on
s'	PRO:clo	se
est	AUX:pres	être
retrouvées	VER:pper	retrouver
au	PRP:det	au
fossé	NOM	fossé
avec	PRP	avec
ma	DET:pos	mon
soeur	NOM	soeur
le	DET:def	le
le	DET:def	le
vélo	NOM	vélo
la	DET:def	le
remorque	NOM	remorque
et	KON	et
cetera	VER:futu	<unknown>
on	PRO:cls	on
a	AUX:pres	avoir
culbuté	VER:pper	culbuter
alors	ADV	alors
ma	DET:pos	mon
mère	NOM	mère
nous	PRO:clo	nous
dit	VER:pres	dire
on	PRO:cls	on
a	AUX:pres	avoir
pas	ADV	pas
été	AUX:pper	être
blessées	VER:pper	blesser
parce	TRC	parce
que	KON	que
bien	ADV	bien
sûr	ADJ	sûr
c'	PRO:cls	ce
est	VER:pres	être
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
l'	DET:def	le
herbe	NOM	herbe
la	DET:def	le
terre	NOM	terre
tout	DET:pre	tout
ça	PRO:ton	ça
c'	PRO:cls	ce
était	VER:impf	être
et	KON	et
puis	KON	puis
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
c'	PRO:cls	ce
était	VER:impf	être
pas	ADV	pas
de	PRP	de
la	DET:def	le
grande	ADJ	grand
vitesse	NOM	vitesse
et	KON	et
ma	DET:pos	mon
mère	NOM	mère
nous	PRO:clo	nous
dit	VER:pres	dire
surtout	ADV	surtout
quand	KON	quand
on	PRO:cls	on
arrivera	VER:futu	arriver
chez	PRP	chez
la	DET:def	le
grand-mère	NOM	<unknown>
ne	ADV	ne
lui	PRO:clo	lui
dites	VER:pres	dire
pas	ADV	pas
qu'	KON	que
on	PRO:cls	on
est	AUX:pres	être
tombées	VER:pper	tomber
vous	PRO:cls	vous
ne	ADV	ne
direz	VER:futu	dire
rien	PRO:ind	rien
non	FNO	non
non	FNO	non
maman	NOM	maman
on	PRO:cls	on
ne	ADV	ne
dira	VER:futu	dire
rien	PRO:ind	rien
mais	KON	mais
quand	KON	quand
on	PRO:cls	on
est	AUX:pres	être
arrivées	VER:pper	arriver
chez	PRP	chez
la	DET:def	le
grand-mère	NOM	<unknown>
la	DET:def	le
première	ADJ	premier
chose	NOM	chose
qu'	KON	que
on	PRO:cls	on
lui	PRO:clo	lui
a	AUX:pres	avoir
dite	VER:pper	dire
onn'est	NOM	<unknown>
pas	ADV	pas
tombées	VER:pper	tomber
hein	INT	hein
ah	INT	ah
ça	PRO:ton	ça
onn'est	NOM	<unknown>
pas	ADV	pas
tombées	VER:pper	tomber
je	PRO:cls	je
t'	PRO:clo	te
assure	VER:pres	assurer
grand-mère	VER:impe	<unknown>
on	PRO:cls	on
a	AUX:pres	avoir
pas	ADV	pas
tombé	VER:pper	tomber
mais	KON	mais
pas	ADV	pas
du	DET:par	du
tout	DET:ind	tout
onn'a	NOM	<unknown>
pas	ADV	pas
tombé	VER:pper	tomber
du	PRP:det	du
tout	ADV	tout
alors	ADV	alors
la	DET:def	le
grand	ADJ	grand
mère	NOM	mère
bien	ADV	bien
sûr	ADJ	sûr
a	AUX:pres	avoir
posé	VER:pper	poser
des	DET:ind	un
questions	NOM	question
à	PRP	à
sa	DET:pos	son
fille	NOM	fille
qui	PRO:rel	qui
était	VER:impf	être
ma	DET:pos	mon
mère	NOM	mère
et	KON	et
il	PRO:cls	il
a	AUX:pres	avoir
bien	ADV	bien
fallu	VER:pper	falloir
que	KON	que
ma	DET:pos	mon
mère	NOM	mère
dise	VER:subp	dire
la	DET:def	le
vérité	NOM	vérité
pour	PRP	pour
dire	VER:infi	dire
que	KON	que
les	DET:def	le
enfants	NOM	enfant
quand	KON	quand
même	ADV	même
euh	INT	euh
les	DET:def	le
enfants	NOM	enfant
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
tellement	ADV	tellement
c'	PRO:cls	ce
est	VER:pres	être
tellement	ADV	tellement
naturel	ADJ	naturel
ça	PRO:ton	ça
ça	PRO:cls	ça
sort	VER:pres	sortir
comme	KON	comme
ça	PRO:ton	ça
quoi	INT	quoi
voilà	FNO	voilà
ça	PRO:ton	ça
c'	PRO:cls	ce
était	VER:impf	être
c'	PRO:cls	ce
était	VER:impf	être
la	DET:def	le
vie	NOM	vie
qu'	KON	que
on	PRO:cls	on
qu'	KON	que
on	PRO:cls	on
menait	VER:impf	mener
quoi	INT	quoi
là-bas	ADV	là-bas
ça	PRO:cls	ça
représentait	VER:impf	représenter
la	DET:def	le
vie	NOM	vie
que	KON	que
qu'	KON	que
on	PRO:cls	on
avait	VER:impf	avoir
là-bas	ADV	là-bas
et	KON	et
puis	KON	puis
donc	ADV	donc
euh	INT	euh
tous	DET:pre	tout
les	DET:def	le
déplacements	NOM	déplacement
se	PRO:clo	se
faisaient	VER:impf	faire
qu'	KON	que
en	PRP	en
bicyclette	NOM	bicyclette
puisqu'il	NOM	<unknown>
y	PRO:clo	y
avait	VER:impf	avoir
pas	ADV	pas
de	PRP	de
voitures	NOM	voiture
du	PRP:det	du
tout	ADV	tout
qui	PRO:rel	qui
qui	PRO:rel	qui
circulaient	VER:impf	circuler
hein	INT	hein
et	KON	et
puis	KON	puis
après	ADV	après
bon	INT	bon
ben	INT	ben
le	DET:def	le
temps	NOM	temps
a	AUX:pres	avoir
passé	VER:pper	passer
et	KON	et
je	PRO:cls	je
j'	PRO:cls	je
ai	AUX:pres	avoir
fait	VER:pper	faire
ma	DET:pos	mon
première	ADJ	premier
année	NOM	année
d'	PRP	un
école	NOM	école
à	PRP	à
dans	PRP	dans
le	DET:def	le
village	NOM	village
ou	KON	ou
ma	DET:pos	mon
mère	NOM	mère
euh	INT	euh
travaillait	VER:impf	travailler
euh	INT	euh
avec	PRP	avec
avec	PRP	avec
les	DET:def	le
allemands	NOM	allemand
dans	PRP	dans
sur	PRP	sur
la	DET:def	le
ferme	NOM	ferme
et	KON	et
dans	PRP	dans
cette	DET:dem	ce
école	NOM	école
là	ADV	là
je	PRO:cls	je
partais	VER:impf	partir
tous	DET:pre	tout
les	DET:def	le
jours	NOM	jour
à	PRP	à
l'	DET:def	le
école	NOM	école
à	PRP	à
pied	NOM	pied
et	KON	et
je	PRO:cls	je
p-	TRC	p-
je	PRO:cls	je
faisais	VER:impf	faire
plus	ADV	plus
d'	PRP	un
un	DET:ind	un
kilomètre	NOM	kilomètre
à	PRP	à
pied	NOM	pied
et	KON	et
je	PRO:cls	je
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
village	NOM	village
qui	PRO:rel	qui
était	VER:impf	être
sur	PRP	sur
une	DET:ind	un
grande	ADJ	grand
longueur	NOM	longueur
et	KON	et
quand	KON	quand
je	PRO:cls	je
traversais	VER:impf	traverser
ce	DET:dem	ce
village	NOM	village
là	ADV	là
je	PRO:cls	je
passais	VER:impf	passer
devant	PRP	devant
un	DET:ind	un
maréchal-ferrant	NOM	<unknown>
c'	PRO:cls	ce
était	VER:impf	être
un	DET:ind	un
monsieur	NOM	monsieur
qui	PRO:rel	qui
ferrait	VER:impf	ferrer
les	DET:def	le
chevaux	NOM	cheval
parce	TRC	parce
qu'	KON	que
à	PRP	à
ce	DET:dem	ce
moment	NOM	moment
là	ADV	là
les	DET:def	le
chevaux	NOM	cheval
étaient	VER:impf	être
très	ADV	très
importants	ADJ	important
puisque	KON	puisque
les	DET:def	le
voitures	NOM	voiture
ne	ADV	ne
circulaient	VER:impf	circuler
pas	ADV	pas
les	DET:def	le
chevaux	NOM	cheval
nous	PRO:ton	nous
de-	TRC	de-
ç-	TRC	ç-
ça	PRO:cls	ça
nous	PRO:clo	nous
servait	VER:impf	servir
de	PRP	de
moteur	NOM	moteur
c'	PRO:cls	ce
est	VER:pres	être
eux	PRO:ton	eux
qui	PRO:rel	qui
nous	PRO:clo	nous
tr-	TRC	tr-
ils	PRO:cls	il
faisaient	VER:impf	faire
tous	DET:pre	tout
les	DET:def	le
chevaux	NOM	cheval
alors	ADV	alors
donc	ADV	donc
ce	DET:dem	ce
monsieur	NOM	monsieur
là	ADV	là
ferrait	VER:impf	ferrer
les	DET:def	le
pieds	NOM	pied
des	PRP:det	du
chevaux	NOM	cheval
et	KON	et
il	PRO:cls	il
venait	VER:impf	venir
le	DET:def	le
soir	NOM	soir
